subject_code,subject_name,term,day,period,instructors,class_id,status,note(特筆事項)
MCE402j,材料力学および演習,後学期,金,2,久保木　孝,,unresolved,同じクラス内で学籍番号(奇数/偶数等)により「材料力学および演習」と「機械力学および演習」に分かれる枠のため、クラス単位のclass_idでは表現できない(画像内表記: 材料力学および演習久保木 / 材料力学および演習学籍番号下3桁（xxx～）久保木)。要個別対応
MCE402j,材料力学および演習,後学期,金,3,久保木　孝,,out_of_scope,情報理工学域の時間割画像内に当該科目名の記載が見当たらない(対象外の可能性、要確認)
MCE403k,機械力学および演習,後学期,木,3,田中　一男,,unresolved,同じクラス内で学籍番号(奇数/偶数等)により「機械力学および演習」と「材料力学および演習」に分かれる枠のため、クラス単位のclass_idでは表現できない(画像内表記: 機械力学および演習学籍番号下3桁（xxx～）田中（一） / 機械力学および演習田中（一）)。要個別対応
MCE403k,機械力学および演習,後学期,木,4,田中　一男,先端ロボティクスプログラム,filled,
MCE403k,機械力学および演習,後学期,金,2,小池　卓二,,unresolved,同じクラス内で学籍番号(奇数/偶数等)により「機械力学および演習」と「材料力学および演習」に分かれる枠のため、クラス単位のclass_idでは表現できない(画像内表記: 機械力学および演習学籍番号下3桁（xxx～xxx）小池 / 機械力学および演習小池)。要個別対応
MCE403k,機械力学および演習,後学期,金,3,小池　卓二,,out_of_scope,情報理工学域の時間割画像内に当該科目名の記載が見当たらない(対象外の可能性、要確認)
MCE501i,基礎制御工学および演習,前学期,火,1,金子　修,"先端ロボティクスプログラム,機械システムプログラム",filled,
MCE501i,基礎制御工学および演習,前学期,火,2,金子　修,"先端ロボティクスプログラム,機械システムプログラム",filled,
MCE501i,基礎制御工学および演習,前学期,金,1,澤田　賢治,,unresolved,時間割画像の金1限枠で担当教員「澤田　賢治」の表記を確認できず、自動判定不可(要個別確認)
MCE501i,基礎制御工学および演習,前学期,金,2,澤田　賢治,,unresolved,時間割画像の金2限枠で担当教員「澤田　賢治」の表記を確認できず、自動判定不可(要個別確認)
MCE505j,基礎制御工学および演習,前学期,火,1,金子　修,"先端ロボティクスプログラム,機械システムプログラム",filled,
MCE505j,基礎制御工学および演習,前学期,火,2,金子　修,"先端ロボティクスプログラム,機械システムプログラム",filled,
MCE505j,基礎制御工学および演習,前学期,金,1,澤田　賢治,,unresolved,時間割画像の金1限枠で担当教員「澤田　賢治」の表記を確認できず、自動判定不可(要個別確認)
MCE505j,基礎制御工学および演習,前学期,金,2,澤田　賢治,,unresolved,時間割画像の金2限枠で担当教員「澤田　賢治」の表記を確認できず、自動判定不可(要個別確認)
MCE507k,基礎制御工学および演習,前学期,火,1,金子　修,"先端ロボティクスプログラム,機械システムプログラム",filled,
MCE507k,基礎制御工学および演習,前学期,火,2,金子　修,"先端ロボティクスプログラム,機械システムプログラム",filled,
MCE507k,基礎制御工学および演習,前学期,金,1,澤田　賢治,,unresolved,時間割画像の金1限枠で担当教員「澤田　賢治」の表記を確認できず、自動判定不可(要個別確認)
MCE507k,基礎制御工学および演習,前学期,金,2,澤田　賢治,,unresolved,時間割画像の金2限枠で担当教員「澤田　賢治」の表記を確認できず、自動判定不可(要個別確認)
MSS401a,オペレーションズ・リサーチ基礎,後学期,木,2,岩﨑　敦,"メディア情報学プログラム,経営・社会情報学プログラム,デザイン思考・データサイエンスプログラム",filled,
MSS401a,オペレーションズ・リサーチ基礎,後学期,木,3,木下　雄貴,"情報数理工学プログラム,コンピュータサイエンスプログラム",filled,
MSS401b,オペレーションズ・リサーチ基礎,後学期,木,2,岩﨑　敦,"メディア情報学プログラム,経営・社会情報学プログラム,デザイン思考・データサイエンスプログラム",filled,
MSS401b,オペレーションズ・リサーチ基礎,後学期,木,3,木下　雄貴,"情報数理工学プログラム,コンピュータサイエンスプログラム",filled,
MSS401c,オペレーションズ・リサーチ基礎,後学期,木,2,岩﨑　敦,"メディア情報学プログラム,経営・社会情報学プログラム,デザイン思考・データサイエンスプログラム",filled,
MSS401c,オペレーションズ・リサーチ基礎,後学期,木,3,木下　雄貴,"情報数理工学プログラム,コンピュータサイエンスプログラム",filled,
MSS401d,オペレーションズ・リサーチ基礎,後学期,木,2,岩﨑　敦,"メディア情報学プログラム,経営・社会情報学プログラム,デザイン思考・データサイエンスプログラム",filled,
MSS401d,オペレーションズ・リサーチ基礎,後学期,木,3,木下　雄貴,"情報数理工学プログラム,コンピュータサイエンスプログラム",filled,
MSS401e,オペレーションズ・リサーチ基礎,後学期,木,2,岩﨑　敦,"メディア情報学プログラム,経営・社会情報学プログラム,デザイン思考・データサイエンスプログラム",filled,
MSS401e,オペレーションズ・リサーチ基礎,後学期,木,3,木下　雄貴,"情報数理工学プログラム,コンピュータサイエンスプログラム",filled,
MTH101z,微分積分学第一,前学期,月,4,田原　康之,クラス4,filled,
MTH101z,微分積分学第一,前学期,火,1,林　誠,クラス7,filled,
MTH101z,微分積分学第一,前学期,火,2,林　誠,クラス8,filled,
MTH101z,微分積分学第一,前学期,火,2,谷口　淳子,クラス9,filled,
MTH101z,微分積分学第一,前学期,火,3,榎本　直也,,unresolved,時間割画像の火3限枠で担当教員「榎本　直也」の表記を確認できず、自動判定不可(要個別確認)
MTH101z,微分積分学第一,前学期,火,3,齋藤　平和,クラス5,filled,
MTH101z,微分積分学第一,前学期,火,3,天野　友之,クラス1,filled,
MTH101z,微分積分学第一,前学期,水,1,羽賀　淳一,クラス2,filled,
MTH101z,微分積分学第一,前学期,水,2,羽賀　淳一,クラス10,filled,
MTH101z,微分積分学第一,前学期,水,2,石田　晴久,,unresolved,時間割画像の水2限枠で担当教員「石田　晴久」の表記を確認できず、自動判定不可(要個別確認)
MTH101z,微分積分学第一,前学期,金,2,国定　亮一,クラス6,filled,
MTH101z,微分積分学第一,前学期,金,3,国定　亮一,クラス12,filled,
MTH102z,線形代数学第一,前学期,月,2,中野　直人,,unresolved,時間割画像の月2限枠で担当教員「中野　直人」の表記を確認できず、自動判定不可(要個別確認)
MTH102z,線形代数学第一,前学期,火,2,大野　真裕,クラス4,filled,
MTH102z,線形代数学第一,前学期,水,2,伊東　裕也,クラス5,filled,
MTH102z,線形代数学第一,前学期,木,3,陸名　雄一,クラス2,filled,
MTH102z,線形代数学第一,前学期,木,3,三好　啓也,クラス10,filled,
MTH102z,線形代数学第一,前学期,木,4,三好　啓也,クラス1,filled,
MTH102z,線形代数学第一,前学期,木,4,陸名　雄一,クラス9,filled,
MTH102z,線形代数学第一,前学期,金,1,中井　洋史,クラス8,filled,
MTH102z,線形代数学第一,前学期,金,2,山田　裕一,,unresolved,時間割画像の金2限枠で担当教員「山田　裕一」の表記を確認できず、自動判定不可(要個別確認)
MTH102z,線形代数学第一,前学期,金,2,中井　洋史,クラス11,filled,
MTH102z,線形代数学第一,前学期,金,2,齋藤　平和,,unresolved,時間割画像の金2限枠で担当教員「齋藤　平和」の表記を確認できず、自動判定不可(要個別確認)
MTH102z,線形代数学第一,前学期,金,3,丸亀　泰二,,unresolved,時間割画像の金3限枠で担当教員「丸亀　泰二」の表記を確認できず、自動判定不可(要個別確認)
MTH103z,数学演習第一,前学期,水,3,伊藤　賢一,クラス1,filled,
MTH103z,数学演習第一,前学期,水,3,榎本　直也,クラス9,filled,
MTH103z,数学演習第一,前学期,水,3,鄭  翀,,unresolved,時間割画像の水3限枠で担当教員「鄭  翀」の表記を確認できず、自動判定不可(要個別確認)
MTH103z,数学演習第一,前学期,水,3,天野　友之,,unresolved,時間割画像の水3限枠で担当教員「天野　友之」の表記を確認できず、自動判定不可(要個別確認)
MTH103z,数学演習第一,前学期,水,3,関根　正幸,クラス11,filled,
MTH103z,数学演習第一,前学期,水,3,中村　友哉,,unresolved,水3限の同じクラス/プログラムに別科目「物理学演習第一」も一致してしまい、どちらか(または両方)の判定が誤っている可能性があるため自動採用せず要確認
MTH103z,数学演習第一,前学期,水,4,中村　友哉,,unresolved,水4限の同じクラス/プログラムに別科目「物理学演習第一」も一致してしまい、どちらか(または両方)の判定が誤っている可能性があるため自動採用せず要確認
MTH103z,数学演習第一,前学期,水,4,関根　正幸,クラス5,filled,
MTH103z,数学演習第一,前学期,水,4,榎本　直也,クラス6,filled,
MTH103z,数学演習第一,前学期,水,4,伊藤　賢一,クラス7,filled,
MTH103z,数学演習第一,前学期,水,4,齋藤　平和,,unresolved,時間割画像の水4限枠で担当教員「齋藤　平和」の表記を確認できず、自動判定不可(要個別確認)
MTH103z,数学演習第一,前学期,水,4,鄭  翀,,unresolved,時間割画像の水4限枠で担当教員「鄭  翀」の表記を確認できず、自動判定不可(要個別確認)
MTH201z,微分積分学第二,後学期,火,1,林　誠,クラス12,filled,
MTH201z,微分積分学第二,後学期,火,2,大野　真裕,,unresolved,時間割画像の火2限枠で担当教員「大野　真裕」の表記を確認できず、自動判定不可(要個別確認)
